material_id,formula,epsilon(k),youngs_modulus_E(GPa),data_source,energy_per_atom (eV/atom),fluorine_weighted,APF,log_density (g/cm³),epsilon_ratio_squared,Covalent bond ratio (estimated),Electronegativity difference,ionicity_index,specific_G,r_max,electron_density_proxy,density (g/cm³),band_gap (eV),Average electronegativity_x_Average atomic radius(Å),specific_K,porosity_total,epsilon_var,penn_proxy,Average coordination number(CN),brittleness_index,bulk_modulus_K_VRH (GPa),polarizability_proxy,bond_gap_product,effective_density,porosity_acc,electron_ion,density (g/cm³)_x_band_gap (eV),Average bond length(Å),epsilon_ratio_x_APF,density (g/cm³)_squared,log_band_gap (eV),ionic_polarizability_proxy,epsilon_ratio, F element atomic fraction,epsilon_delta,Average electronegativity,covalent_coordination_proxy,shear_modulus_G_VRH (GPa),band_gap (eV)_squared,Average atomic radius(Å)
mp-626229,H4SO5,2.253193993333332,18.81650924682617,1,-5.69748959025,0.0,1.0,0.6619074857778814,1.1725847840989951,1.0,1.24,1.5376,3.3704250900964454,1.8913719054903328,5.758650864169775,1.928486445375043,5.2692,1.6905800000000002,12.957348523129227,0.0,0.0054835939429333,0.06920951805291785,2.125,0.2505831352381602,26.28380584716797,0.21725352112676055,7.023843599999999,1.928486445375043,0.0,14.437608,10.161580777970176,1.333,1.0828595403370629,3.7190599699952687,1.6637745710870746,0.76508,1.0828595403370629,0.0,0.1785355270517326,2.74,2.125,6.836861610412598,27.764468639999997,0.617
mp-626012,Te(HO)6,2.6050582200000005,20.15951156616211,1,-5.35033814923077,0.0,1.0,1.051449730293106,1.2056648342281218,1.0,1.34,1.7956000000000003,1.632489513849271,2.929365002128071,5.464521093932714,2.851796945896135,2.208199999999999,1.935,7.576423981798853,0.0,0.0099643642659513,0.5730933608580557,1.538,0.2062473942811865,22.36406517028809,0.2798507462686567,3.038483199999998,2.851796945896135,0.0,5.697155999999997,6.297338015927842,1.376,1.0980277019402205,8.132745820622523,0.7966960561885036,1.0050000000000001,1.0980277019402205,0.0,0.2426163571191915,2.58,1.538,4.818777561187744,4.8761472399999946,0.75
mp-626435,Al(HO)3,2.624238976666667,85.5440673828125,1,-6.149975746785716,0.0,1.0,0.877056048692602,1.0955317158730313,0.387,1.83,3.3489000000000004,13.812602234039378,0.9834415920068986,5.403640118018042,2.393812572281992,4.9639,1.6918999999999997,18.94259771368915,0.0,0.0025526320059049,0.0967576085047501,2.214,0.7140661129053175,47.239288330078125,0.278108859753675,7.7139006,2.393812572281992,0.0,11.9977463,11.88264622755058,1.554,1.046676509659518,5.730338631215328,1.6042042406354868,1.281,1.046676509659518,0.0,0.120090507778066,2.417,0.856818,34.446041107177734,24.64030321,0.7
mp-626500,Al(HO)3,2.5712704233333343,72.65524291992188,1,-6.117180615,0.0,1.0,0.8409334193113821,1.130712309218353,0.333,1.83,3.3489000000000004,12.678998651897963,1.8864659731580755,5.211128956785335,2.308530127855903,4.5759,1.6918999999999997,21.531966368068346,0.0,0.0043108444031622,0.10972695473885323,2.571,0.5777057341419527,51.860389709472656,0.278108859753675,7.3488954,2.308530127855903,0.0,11.059950299999999,10.563603012055825,1.606,1.0633495705638636,5.329311351218392,1.5229863787029847,1.281,1.0633495705638636,0.0,0.1572935857658168,2.417,0.8561430000000001,30.537750244140625,20.938860809999998,0.7
mp-626554,NaH9O5,2.05646876,31.955650329589844,1,-5.091774724333334,0.0,1.0,0.31451112697739236,1.08775816432091,0.807,2.51,6.300099999999999,9.76147572877184,1.675727659650104,1.7243491144691556,1.35958959186303,4.2021,1.93377,24.121998277549785,0.0,0.0013281905368797,0.07656362299367782,1.9,0.39349488351325945,35.20821762084961,0.385589519650655,5.8409189999999995,1.35958959186303,0.0,9.202599,5.7131314239676385,1.39,1.0429564537030824,1.8484838583022807,1.4379613356803078,2.2163299999999997,1.0429564537030824,0.0,0.0867374491954229,2.19,1.5333,14.247748374938965,17.657644409999996,0.883
mp-626755,SrH4O3,2.767121336666667,69.25993347167969,1,-5.529714994375,0.0,1.0,1.095806399561005,1.151434582830508,0.571,2.49,6.200100000000001,7.997546121798138,2.1777539247527247,3.114343001604962,2.98159413116155,4.1764,2.08715,18.458776630559555,0.0,0.0064456039405735,0.16996581112746864,2.188,0.4257799713039918,56.8824577331543,0.4135829342620809,7.4381683999999995,2.98159413116155,0.0,9.1755508,12.452329729383097,1.781,1.073049198699905,8.889903562976997,1.431841176075861,2.3655,1.073049198699905,0.0,0.1944103013504241,2.197,1.249348,24.645191192626957,17.44231696,0.95
mp-626799,ReH3O5,2.734098646666667,57.37736892700195,1,-6.92437095388889,0.0,1.0,1.4618088422962408,1.3025503906864726,1.0,1.54,2.3716,6.454130286758834,2.2743624216412552,8.715004463488667,4.303755378672271,0.0001,1.842029,9.451769227036992,0.0,0.0255543462697053,43.03754948296776,2.222,0.6668283447608825,41.6232795715332,0.2805204745503253,0.00014680000000000002,4.303755378672271,0.0,0.0002513,0.00043037553786722714,1.468,1.1412932973983825,18.522310359450504,-4.595219855134923,1.12882,1.1412932973983825,0.0,0.3661102245573375,2.513,2.222,28.42241096496582,1e-08,0.733
mp-626750,SrH4O3,2.583804730000001,51.7518424987793,1,-5.514277801875,0.0,1.0,1.0138536560095455,1.1771538882416885,0.667,2.49,6.200100000000001,5.800813878996478,1.690850056310611,2.8684705889349695,2.746202030081616,4.4464,2.08715,14.367849580112068,0.0,0.0074226515812266,0.1382051668125778,1.875,0.3940985825347159,40.893802642822266,0.4135829342620809,7.1409184,2.746202030081616,0.0,9.7687408,12.210712706554897,1.606,1.0849672291095656,7.54162559002439,1.4943412652030243,2.3655,1.0849672291095656,0.0,0.2101334649768409,2.197,1.250625,16.51028823852539,19.770472959999996,0.95
mp-626800,ReH3O5,2.829083226666668,94.85602569580078,1,-6.896366642222223,0.0,1.0,1.4505882651603341,1.121917032046637,1.0,1.54,2.3716,8.262146781385296,1.4468814610269352,8.617537708808197,4.255623094695232,3.7546,1.842029,13.51649043192542,0.0,0.0044898714271167,0.29975464900238497,1.667,0.6010548139985278,58.87273788452149,0.2805204745503253,5.3916056,4.255623094695232,0.0,9.435309799999999,15.978162471342717,1.436,1.059205849703747,18.110327924103423,1.3256416139079406,1.12882,1.059205849703747,0.0,0.1622735895819294,2.513,1.667,35.98679733276367,14.097021159999999,0.733
mp-626835,H8PtO6,3.673718733333332,63.36086654663086,1,-5.341659232333333,0.0,1.0,1.451601365517142,1.1743447794359325,1.0,1.24,1.5376,5.565253642497973,1.5427174226348153,8.626293088672579,4.259946788772672,1.828399999999999,1.93512,9.705437110044185,0.0,0.0152622404447664,1.2372608718868667,2.0,0.5601778522718596,42.315189361572266,0.26751824817518244,2.537819199999998,4.259946788772672,0.0,4.8269759999999975,7.788886708591949,1.388,1.0836718965793717,18.147146643174604,0.6088956281123536,0.90892,1.0836718965793717,0.0,0.2933183089837592,2.64,2.0,24.264209747314453,3.343046559999996,0.733
mp-675418,BH6N,2.28847378,14.523330688476562,1,-4.952851947604167,0.0,1.0,-0.26268186069505695,1.120148912857135,1.0,1.0,1.0,5.266012525559266,1.7951614011562236,2.5456080650730413,0.7589865032313671,5.9152000000000005,1.414941,18.62828765925596,0.0,0.0028801143842044,0.021629961499584547,1.75,0.2660616772805319,16.001447677612305,0.2307083498219232,7.056833600000001,0.7589865032313671,0.0,14.356190400000001,4.489556963914183,1.193,1.058370876799402,0.576060512087378,1.77921444172576,0.583,1.058370876799402,0.0,0.1301004654716862,2.427,1.75,4.523433685302734,34.98959104000001,0.583
mp-675634,KBi2F7,2.8596681533333324,31.21299743652344,1,-5.01799687,1.5911,0.8547423104643265,1.7806850723801204,1.307888890787894,0.0,3.16,9.985600000000002,1.96568321567702,2.9896061173204203,1.9469609397474583,5.923920191271878,4.6761,3.2572090000000005,5.244072508355776,0.0,0.0244421316191938,0.2696869769998437,3.7,0.3633373579578708,31.589874267578125,0.6038769490096924,11.1805551,5.923920191271878,0.0,10.628775300000001,27.70084320640643,2.391,0.9775086921182153,35.09283043255864,1.544600680020091,4.5282800000000005,1.1436297000287698,0.7,0.3824670203911409,2.273,0.0,11.841118812561035,21.86591121,1.433
mp-675682,Al11NO15,3.280091693333334,225.83848571777344,1,-7.831516853333333,0.0,1.0,1.2800537406194665,1.0305880460883778,0.069,1.83,3.3489000000000004,24.757790562895686,1.836249921211102,5.29023976901651,3.58683301640987,4.052600000000001,2.246601,47.611419837285986,0.0,0.0004559732549287,0.2170737752028708,4.296,0.5170513286706395,175.5353546142578,0.29781909188416156,7.712097800000001,3.58683301640987,0.0,10.929862200000002,14.53599948230264,1.903,1.0151788246847833,12.865371087607926,1.4018231627375177,1.52439,1.0151788246847833,0.0,0.0493373909773766,2.697,0.296424,91.27783966064452,16.423566760000007,0.833
mp-675625,KNO3,2.0483809833333333,23.260408401489254,1,-6.273080306,0.0,0.7893967787820837,0.6338721343893008,1.719126044097621,0.333,2.62,6.864400000000001,4.410549331399008,3.098004004162396,1.1567178430477412,1.8748950338500072,3.0629,2.7979499999999997,7.8663788869735445,0.0,0.060939084889365,0.19774544408778397,3.6,0.5267752266777557,15.535272598266602,0.45400710619818396,7.1610602000000005,1.8748950338500072,0.0,7.4520357,5.742615999179187,2.338,1.0350211150726156,3.51523138795542,1.1226217411284616,3.013,1.3111544699605844,0.0,0.528751427457208,2.433,1.1988,8.710371971130371,9.38135641,1.15
mp-676002,Ba2PrF7,2.436150233333335,49.38468933105469,1,-6.418441113999999,1.4,0.7700486797312766,1.603741113435689,1.0487671965709504,0.0,3.09,9.5481,4.005315814180058,2.8076046526310057,1.427797693512674,4.961596984956542,6.2167,3.0,8.36672677601595,0.0,0.0005761110714502,0.12804994010151852,4.7,0.46767618412345296,42.3489990234375,0.7142857142857143,16.3810045,4.961596984956542,0.0,12.4334,30.844759976379336,2.635,0.7886017347421702,24.61744464112985,1.8288464974373158,4.635,1.0240933534453538,0.7,0.0579272651328506,2.0,0.0,20.27329444885254,38.64735889000001,1.5
mp-676049,KBF4,1.6502776133333328,25.933320999145508,1,-5.804536821666666,1.52076,0.8023039820343424,0.6868631203028721,1.024886631330963,0.0,3.16,9.985600000000002,4.357481035929411,3.289320942892473,1.1263820743183561,1.977471286311005,7.316699999999999,2.69724,13.009540588874515,0.0,6.856867938936121e-05,0.036869665515713586,2.667,0.32299421431270264,27.02694702148437,0.49705882352941183,15.672371399999998,1.977471286311005,0.0,16.682075999999995,14.468564160551729,2.142,0.8122259520040476,3.9103926881845013,1.9915252098875529,3.7382800000000005,1.012366846222733,0.667,0.0202828125839138,2.28,0.0,9.052541732788086,53.53409888999999,1.183
mp-696736,RbBe2F5,1.8345847366666663,45.1212158203125,1,-5.721936466250005,1.3268750000000002,0.995076674313864,1.0681098714931243,1.0297736599510254,0.0,3.16,9.985600000000002,5.260566578232656,2.9025668654721963,1.2624615857718124,2.8998742625178533,7.088699999999999,2.7599000000000005,12.021638551271556,0.0,0.0001439096230093,0.057594705100582046,3.0,0.4257849130331993,36.06340408325195,0.5847953216374269,14.234109599999998,2.8998742625178533,0.0,15.0493101,20.556338684710305,2.008,1.0097815598201119,8.409270738413463,1.9599116686911269,4.1080000000000005,1.014777640644011,0.625,0.0268615395086637,2.123,0.0,15.781038284301758,50.24966768999999,1.3
mp-753316,Li2AgF5,3.846949226666668,106.6590347290039,1,-7.360362963125004,1.4356250000000002,1.0,1.2169816807725071,6.339795960129198,0.0,3.0,9.0,12.116137594239108,2.4046035914680743,1.9178561110708707,3.366979533311392,0.827199999999999,2.7173510000000003,23.963429318196265,0.0,1.7431462469301355,4.293193864563305,3.25,0.4995961210196007,83.08071899414062,0.4935335836462244,1.6502639999999982,3.366979533311392,0.0,1.900078399999998,2.78516546995518,1.995,2.517895144784468,11.3365511777378,-0.17769228841029353,3.5490000000000004,2.517895144784468,0.625,3.1950332295127364,2.297,0.0,42.00640106201172,0.6842598399999984,1.183
mp-753141,Li5Cr2O8,3.5036395866666665,105.18695068359376,1,-6.6362090086666665,0.0,1.0,0.8673194804187784,1.242697259299847,0.0,2.46,6.0516,16.471934130130265,1.996870538943869,1.4624948005146667,2.3705212597842102,0.544999999999999,2.33105,32.85176661911947,0.0,0.0241525844182799,5.9707103073716175,3.867,0.4952991014490197,81.1609878540039,0.540667606958157,1.0611149999999983,2.3705212597842102,0.0,1.1047149999999981,1.2919340865823923,1.947,1.1147633198575593,5.619371043088919,-0.5887871652357043,2.8289999999999997,1.1147633198575593,0.0,0.380562389921891,2.027,0.0,40.69426345825195,0.29702499999999893,1.15
mp-756873,Li2CrO4,3.026090436666666,96.75914764404295,1,-6.769707184285714,0.0,1.0,0.856053771858168,1.176578016523304,0.0,2.46,6.0516,15.9226392567388,3.0864545622979263,1.4460421060897493,2.343853498708222,2.5068,2.33105,29.804758291808806,0.0,0.0102871076595435,0.36714231235083006,3.571,0.5269963128302864,72.83846282958984,0.540667606958157,4.82559,2.343853498708222,0.0,5.081283600000001,5.875571950561771,1.925,1.084701809956683,5.4936492234067735,0.9229882533218763,2.8289999999999997,1.084701809956683,0.0,0.2466077652979579,2.027,0.0,38.91259765625,6.28404624,1.15
mp-757971,Li7Cr2O8,3.8462236266666654,122.83975982666016,1,-6.384802477058823,0.0,1.0,0.931101129955044,1.4073864645257064,0.0,2.46,6.0516,19.084601412007817,1.7111450079389567,1.5592205066329807,2.5273015386887323,0.5376000000000001,2.33105,34.64581151271822,0.0,0.0804965147993263,6.496689316821934,4.588,0.5448628740082408,91.02499389648438,0.540667606958157,1.0811136000000001,2.5273015386887323,0.0,1.0897152000000003,1.3586773071990628,2.011,1.186333201308008,6.387253067458434,-0.6022101855678431,2.8289999999999997,1.186333201308008,0.0,0.6654580786892859,2.027,0.0,50.1410026550293,0.28901376000000006,1.15
mp-763985,Cr4OF11,3.475630186666668,88.81698608398438,1,-6.91723543625,2.082576,1.0,1.2812116834052902,2.391124959596909,0.0,2.32,5.3824,9.103020199623279,2.207589753252668,5.296386200475443,3.591000355557544,0.7937000000000001,2.521491,18.558083903723283,0.0,0.5447484981021768,4.919450217254522,3.0,0.48345710525634006,68.49789428710938,0.26638951071314354,1.5405717,3.591000355557544,0.0,2.4025299,2.850176982206023,1.941,1.5463262785055776,12.895283553614409,-0.2185292137634642,1.9325599999999998,1.5463262785055776,0.688,1.5965097812843123,3.027,0.0,33.59925079345703,0.6299596900000001,0.833
mp-774922,Ti3TeO8,3.898098356666667,23.76905762271504,0,-8.461119609999999,0.0,0.7846634875721651,1.1236372977078128,1.5763090816358198,0.25,1.9,3.61,4.388156093650977,1.9740531183488208,1.9724546808301129,3.066022288974895,3.156999999999999,2.67388,1.941237123125236,0.0,0.1494175205205714,0.3045722850746953,2.667,1.9441645675902604,6.146,0.4605691056910569,5.935159999999998,3.066022288974895,0.0,7.450519999999997,9.67943236629374,1.88,0.9851540182161349,9.400492676490854,1.1527847675565024,2.1527,1.2555114820804387,0.0,0.9020077598494902,2.36,0.66675,13.893,9.966648999999995,1.133
mp-998298,CsSnF3,2.8216520066666653,18.3710994720459,1,-4.884500399999999,1.3457999999999999,0.6003403796039127,1.4730140621300671,1.1108153215181447,0.0,3.19,10.1761,1.6205150913317607,2.5171925050403017,1.2120012867442465,4.352363781325891,3.099,3.4026309999999995,3.2206111820216607,0.6921875,0.0037074409491373,0.44852154133477085,3.4,0.47036744668268543,14.339332580566406,0.6474605206999573,8.602824,1.339711976439376,0.1414062499999999,6.9510570000000005,13.487975358328937,2.776,0.6327300870819003,18.943070484997406,1.1343011310766167,4.83923,1.0539522387272322,0.6,0.1484534095708962,2.243,0.0,7.215122699737549,9.603801,1.517
mp-998193,RbSnF3,2.7015123733333333,25.31106948852539,1,-4.88869977,1.3518000000000001,0.6297162821707996,1.3541791756260269,1.2527046594379037,0.0,3.16,9.985600000000002,2.6240291775322033,2.477069211026813,1.269807719040662,3.863580122379641,3.405299999999999,3.228549,5.68925163393988,0.6671895424836601,0.0178185292519292,0.33033153472173765,4.4,0.44164060070236366,22.5498046875,0.6090097747556311,9.007018499999997,1.2858398681802046,0.1390849673202614,7.672140899999999,13.156649390739387,2.645,0.704805475087739,14.92725136204708,1.2282653368949674,4.5282800000000005,1.11924289563879,0.6,0.2997687939312965,2.253,0.0,10.40054988861084,11.596068089999994,1.433
mp-998712,TlGeF3,3.035088409999999,15.121200561523438,1,-17.447224968999997,1.5222,0.6670300575219065,1.6570820990890136,1.4354449055133374,0.0,2.36,5.569599999999999,1.6798679483173753,2.317636557003839,2.7511313902329824,5.233987064051521,3.1344,3.087529,2.823087718235518,0.6511111111111111,0.0546810951290739,0.5273823756704888,1.4,0.5579909732312442,15.058313369750977,0.4615092908608267,6.3440256,1.8260799312357532,0.1002777777777778,7.951972799999999,16.405409053563087,2.024,0.7991690725488887,27.394620586658665,1.1456230929374642,2.8721200000000002,1.1981005406531362,0.6,0.5545305807474472,2.537,0.0,8.960393905639648,9.82446336,1.217
mp-1101340,SrCaI4,3.127291823333333,11.09997844696045,1,-3.561795688333333,0.0,0.3081576661947561,1.346159905866438,1.4712009029376052,0.5,1.71,2.9240999999999997,1.055048731471599,4.203728089199473,0.7224991378143134,3.832641058596229,3.8007,2.663621,1.8252077562992233,0.7998971193415638,0.0753445424153793,0.26349650124458884,4.0,0.5073594168069171,7.177886962890625,1.0586438607208308,12.2800617,0.7669225163549037,0.2394032921810699,5.841675899999999,14.566718871406687,3.231,0.3737738963003336,14.689137484037623,1.3378128992969858,2.9634300000000002,1.212930708217747,0.0,0.5832398852999221,1.537,2.0,4.149127960205078,14.44532049,1.733
mp-37458,Na2HF4,2.0564742666666667,31.201555252075195,1,-4.246759748571429,1.35327,1.0,0.831179818831306,2.6099077527977834,0.0,3.05,9.302499999999998,5.2549187626794245,8.129125334835779,3.201156712965252,2.28602603764631,1.3565,2.0145,11.960980652728248,0.0,0.238904034819876,1.1783079065680047,4.0,0.4244653954199424,28.53921127319336,0.3441295546558704,2.8689975000000003,2.28602603764631,0.0,3.2149050000000003,3.10099432006722,2.115,1.61552089209573,5.225915044796889,0.31225272638598567,2.5925,1.61552089209573,0.571,1.0468526552493316,2.37,0.0,12.538372993469238,1.84009225,0.85
mp-37498,Li5NCl2,3.4932141666666667,65.29429626464844,1,-5.4092477403125,0.0,0.992409273053438,0.5612956335747256,1.0695881718233216,0.0,2.18,4.752400000000001,13.307689672342601,2.7765137871794847,1.449669751907257,1.742942200398156,2.2552,2.4719689999999996,23.964572161056388,0.0,0.0026657304058826,0.3360907677556058,5.0,0.5430118098099143,44.165321350097656,0.41436020858403527,5.241084799999999,1.742942200398156,0.0,5.396693599999999,3.930683250337921,2.324,1.026358561641125,3.037847513928766,0.8176630552575127,2.25194,1.0342089594580592,0.0,0.117024009746915,2.393,0.0,24.52530288696289,5.08592704,1.033
mp-510519,Rb2V3O8,3.3529688733333334,55.46858596801758,1,-7.744054460000001,0.0,0.8287769559083193,1.2216738142380934,1.8362881681017675,0.0,2.62,6.864400000000001,6.820664731384385,2.2107015900723472,1.1118144698196724,3.382862004189621,2.0914,2.8129790000000003,13.904862871006209,0.0,0.2059633840330561,0.7561235619397435,3.077,0.48059983598614603,48.42871856689453,0.6946194861851672,4.590623,3.382862004189621,0.0,4.105418200000001,7.074917595562174,2.195,1.1230732549027014,11.443755339389819,0.7426037892725378,3.7544600000000004,1.3550971065210669,0.0,0.9627228200000002,1.963,0.0,23.755434036254883,4.373953960000001,1.433
mp-16787,K2V3O8,3.395356956666667,75.36749267578125,1,-7.760718541538462,0.0,0.8877023209363321,1.0611013701480716,1.9083030704756179,0.0,2.62,6.864400000000001,9.705722859782055,1.845075174976543,1.0489219090473134,2.879551703362053,2.0466,2.714829,18.559659534367135,0.0,0.2368996221699606,0.6714477450300614,3.846,0.5136585753887895,55.29946517944336,0.6703829374697042,4.750158600000001,2.879551703362053,0.0,4.017475800000001,5.893290516100778,2.321,1.2262839098764917,8.2918180123353,0.7210541338129531,3.62346,1.381413432132328,0.0,1.03249615,1.963,0.0,28.918703079223636,4.188571560000001,1.383
mp-1222351,LiFeF6,2.904398769999999,62.2019157409668,1,-4.915051543749995,1.69725,1.0,1.1934586864418815,1.1115168973722365,0.0,3.0,9.0,8.973866057187573,1.8200726489369183,2.2016060627693186,3.288469874149039,1.2569,2.527771,13.129669780583791,0.0,0.0053291228629841,1.9576583837079273,3.0,0.6684549430904358,44.4894905090332,0.4727041895895049,2.3629719999999996,3.288469874149039,0.0,2.8443647,4.133277784817927,1.88,1.0542850171430098,10.814034113185796,0.23657297162587046,3.351,1.0542850171430098,0.75,0.1548629197104136,2.263,0.0,30.40767478942871,1.5797976099999997,1.117
mp-557403,LiFe2F6,2.49146826,68.1970443725586,1,-6.123767502222222,1.5094210000000001,1.0,1.2910492474713973,1.0830464962873938,0.0,3.0,9.0,6.706289756573037,2.2040061198627563,2.4279818272276232,3.62660024826429,1.7058,2.527771,14.47094859944474,0.0,0.0022237260321041,1.2049492025082458,4.0,0.4549940936456322,53.92744064331055,0.4727041895895049,3.4985958000000004,3.62660024826429,0.0,3.8602253999999996,6.186254703489226,2.051,1.0406951985511386,13.152229360710608,0.5398794441567278,3.351,1.0406951985511386,0.667,0.1000338299999992,2.263,0.0,24.991661071777344,2.90975364,1.117
mp-616573,Cs2V5O13,3.5844038166666663,75.47553253173828,1,-7.988286874500001,0.0,0.8021335264326782,1.2360342902165455,1.6461646963222627,0.0,2.65,7.0225,8.353148270718364,3.4259258492606355,0.9556902489707011,3.431936641717553,1.2447,2.962701,15.931015617457367,0.0,0.1618639804548007,2.080872026692329,3.3,0.515176566345079,56.267337799072266,0.7389186556259133,2.8889487,3.431936641717553,0.0,2.4308991,4.271731537945838,2.321,1.029160976868265,11.778189112763558,0.22689650018351692,4.0200499999999995,1.2830294993967453,0.0,0.8534564500000004,1.953,0.0,29.502790451049805,1.5492780899999998,1.517
mp-563025,Na6PbO5,3.790400853333333,89.05606079101562,1,-4.568625973333334,0.0,1.0,1.4647145036940012,1.1166934891528713,0.152,2.51,6.300099999999999,8.04806564783061,3.758120653064024,1.5176891417158362,4.316307919039837,1.0556,3.1262,14.473955419554699,0.0,0.0095421301078479,3.5545899948096777,5.5,0.54747297498109,63.92144393920898,0.6000857265323617,2.4922716000000005,4.316307919039837,0.0,2.3571548000000004,4.556294639338453,2.361,1.0567371902005112,18.63051405196601,0.06353802080398774,3.5139999999999993,1.0567371902005112,0.0,0.207218689999999,2.233,0.836,35.5427360534668,1.1142913600000002,1.4
mp-771411,Sr3GeO5,3.6561454133019833,130.97674560546875,1,-6.7388167388888895,0.0,0.9202741406474244,1.609504018495392,1.0386947159718738,0.133,2.49,6.200100000000001,9.610767201708201,3.787720422543455,2.2560956301287045,4.990330541231727,2.7735000000000003,2.736639,16.17284795946036,0.0,0.0010022828835057,0.6404179895911669,6.667,0.5871214940897358,82.32514190673828,0.5745633676668159,7.305399,4.990330541231727,0.0,5.9158755,13.840681756106196,2.634,0.9379100291567608,24.90339891075014,1.0237091286414255,3.19467,1.0191637336423789,0.0,0.0695879395033487,2.133,0.886711,48.92198181152344,7.692302250000002,1.283
mp-755244,LiVF4,2.4805894900000003,80.72183227539062,1,-6.332934196666666,1.4653990000000001,1.0,1.2510331034238311,1.0437873269273146,0.0,3.0,9.0,8.321424180394636,2.116111708918836,2.434626628923366,3.483950705989338,2.2094,2.4167,18.443835988247297,0.0,0.0006233415552799,0.6993850892773961,4.0,0.44445267497479013,66.10179901123047,0.478885502829778,4.374612,3.483950705989338,0.0,4.854051800000001,7.697440689812844,1.98,1.021659105047919,12.137912521763608,0.7972368890843262,3.3000000000000003,1.021659105047919,0.667,0.0529625999999989,2.197,0.0,29.82357406616211,4.88144836,1.1
mp-23022,KClO3,2.212846930000001,20.432611485406504,0,-4.713488817,0.0,0.7640563408415834,0.7928342501396589,1.3823580695025586,0.25,2.62,6.864400000000001,3.459801460985656,1.9150955982032207,1.0308116886126846,2.199650261164601,5.4717,3.1332909999999994,6.857274603724892,0.0,0.0259339837495131,0.07322525994088183,4.8,0.4744573427685457,15.769333333333334,0.4924212980956082,14.2318917,2.199650261164601,0.0,13.531514099999999,12.035826334014349,2.601,0.8983294972781176,4.838461271441498,1.7014152718300684,3.31954,1.1757372450945656,0.0,0.3488853394030753,2.473,1.2,7.956333333333333,29.93950089,1.267
mp-23495,K2ZnBr4,2.7722858366666667,20.75226211547852,1,-3.160817084999999,0.0,0.4245639666722435,1.1969634912434732,1.0182249154068646,0.235,2.14,4.5796,2.295447963557618,2.272230971723656,0.835931757011996,3.300050649525916,3.6576,2.83627,5.2695639369364216,0.6720486111111111,0.0001094610260268,0.2448465205610105,4.857,0.41257748786706944,17.916784286499023,0.8204188481675392,11.6055648,1.0822561939157038,0.0413773148148147,6.620256,12.07026525570599,3.173,0.4284153194470431,10.890334289436419,1.2995374971936087,3.35338,1.0090713133405709,0.0,0.0250488404957036,1.81,1.141395,7.804639339447021,13.37803776,1.567
mp-24341,CsBeH3,2.24788503,11.9573974609375,1,-3.170810747000001,0.0,0.6383032173351847,0.7808757100443421,1.1779671933520504,1.0,1.41,1.9880999999999998,1.9532668801924307,2.679432454772768,0.9461834738212859,2.173383439367494,3.2298,1.9760000000000002,1.4345459066792705,0.6057692307692308,0.0072552836553849,0.2063676725446662,3.0,1.0420652877059648,3.26127290725708,0.8024691358024691,7.9033206,0.8568146251352619,0.1368927125506073,4.909296,7.019593832469131,2.447,0.6927772718035118,4.723595574516876,1.1755115995039005,1.833,1.0853419706949743,0.0,0.1815590224240706,1.52,3.0,4.440524578094482,10.43160804,1.3
mp-24428,KH2N,2.644352746666667,26.88474747400576,0,-5.9452645175,0.0,1.0,0.5641119280543586,1.6032737323470443,0.667,2.22,4.928400000000001,5.7454844233697795,1.7181354864987624,1.4537816604487153,1.747885960114227,2.0676,2.0866599999999997,10.367703281943362,0.0,0.0695061689507411,0.3995195523623978,3.75,0.5266804464654817,19.15833333333333,0.48726415094339615,4.879536,1.747885960114227,0.0,4.176552,3.613929011132176,2.36,1.2662044591404045,3.055105329564433,0.7312133813664016,2.29326,1.2662044591404045,0.0,0.630669102332515,2.02,2.50125,10.617,4.27496976,1.033
mp-27517,Rb2CoI4,3.65853127,11.51960277557373,1,-3.292260154285713,0.0,0.3197330818164889,1.3779283124911137,1.1546540245151082,0.209,1.84,3.3856,0.8137889562315889,2.688012175036569,0.7892829438410487,3.956675397475176,0.557499999999999,3.0378999999999996,2.8745947495366737,0.7459694989106753,0.0129361094546477,9.63148783027324,6.143,0.26073769767600735,11.661297798156738,0.9009009009009009,2.0348749999999964,1.0051162338684219,0.1064488017429193,0.9962524999999982,2.2058465340924065,3.65,0.34356863587202197,15.655280200985342,-0.5665145296265811,3.128,1.074548288591587,0.0,0.2609098100616611,1.787,1.283887,3.301277637481689,0.3108062499999989,1.7
mp-27369,RbGeCl3,2.7978894566666668,15.299461364746094,1,-3.921218277,0.0,0.4533022811885302,1.0389612230737049,1.3144728923817068,0.28,2.34,5.475599999999999,2.221253423232303,2.821876982809213,0.7606044051612695,2.816279614913085,3.7529,3.061401,4.694966278182529,0.6505896849146278,0.0246888210212846,0.19854965508296077,5.0,0.44091131709087117,13.691834449768066,0.7310443490701001,12.1031025,0.9840371476152918,0.0748107727512762,7.4945413,10.569215766807316,3.225,0.5197131692667059,7.931430869374995,1.3251899367166016,3.5872199999999994,1.1465046412386244,0.0,0.3793694106586187,1.997,1.4000000000000001,6.477796077728272,14.084258409999999,1.533
